stdid,univcode,department_id,semester_clean,semester,term,course_name,subject,sub,facid,fac_fem,fac_female,course_rank,elite,age,female,reservation_stu,father_college,mother_college,b_i_jeemain_score,b_math_g1_score,b_physics_g1_score,e_math_g3_score,e_physics_g3_score,b_ct_score,b_ql_score,b_math_confidence,b_physics_confidence,e_math_confidence,e_physics_confidence,b_math_anxiety,b_physics_anxiety,e_math_anxiety,e_physics_anxiety,b_stay_branch,e_stay_branch,e_received_tutoring,b_salary_expected,e_salary_expected,b_n_friends,e_n_friends,e_ask_questions2,b_ask_questions2,you_equityminded_math,you_equityminded_physics,mates_equityminded_math,mates_equityminded_physics,e_mathstudy_25,b_mathstudy_25,e_physicsstudy_25,b_physicsstudy_25,e_mathstudy_27,b_mathstudy_27,e_physicsstudy_27,b_physicsstudy_27,e_mathstudy_29,b_mathstudy_29,e_physicsstudy_29,b_physicsstudy_29,b_received_tutoring,e_dropped_out,e_switchmajor,e_attend_grad_school,e_college_satisfied,e_stem_belonging_z,fac_associate_professor,fac_assistant_professor,fac_professor,fac_yearsinhighed,fac_degree_college_elite,reservation_fac,fac_age,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_highest_degree_masters,major_better_after2yrs,math_science_better_after2yrs,math_science_better_start,intelligence_beliefs,weekly_hours_tutoring,weekly_hours_homework_tests,weekly_hours_course,weekly_hours_advising_students,weekly_hours_lessons_planning,weekly_hours_teaching_class,tpi_score3,tpi_score4,tpi_score5,tpi_score8
101025,COL11,COL11_EE,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0525,0,0,72.340,0,18.290,0,0,0,0,63.980,67.001,51.591,70.344,55.364,72.288,53.578,4.130,3.964,4.211,3.737,2.504,2.233,2.528,1.953,1,1,0,643.774,658.765,5.858,5.150,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,3.3861119899622563,0.082,0,1,0,4.092,0,0,46.648,0,1,0,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,2.445,3.671,4.853,1.260,4.633,9.055,-1.1751466633146783,-0.6207136478338107,0.04243431549321435,-1.0795445622640554
101025,COL11,COL11_EE,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0527,1,1,63.830,1,18.290,0,0,0,0,63.980,67.001,51.591,70.344,55.364,72.288,53.578,4.130,3.964,4.211,3.737,2.504,2.233,2.528,1.953,1,1,0,643.774,658.765,5.858,5.150,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,3.3861119899622563,0.082,0,1,0,7.340,0,0,39.009,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.548,3.822,4.017,2.090,4.120,10.761,-0.7059275453932203,-0.20375749448581743,0.19808867059936072,-0.4748854423007772
101042,COL11,COL11_EE,1,1,1,SEM1_MATH,math,math,F0507,0,0,42.553,1,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,0,1,0,10.841,1,0,55.806,1,0,0,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.254,3.703,3.737,0.870,3.417,9.544,0.706837032890004,-0.924825481877421,-0.30309191126570273,-0.2964499766376261
101042,COL11,COL11_EE,1,1,1,SEM1_PHYSICS,physics,physics,F0510,0,0,29.787,0,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,0,1,0,6.093,0,0,36.946,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.380,3.150,5.021,NA,6.819,7.316,-1.7635871849176492,-0.12898295041915472,0.6663412446498241,-0.6159211966854953
101042,COL11,COL11_EE,1,1,1,SEM1_PROGRAMMING,programming,programming,F0512,1,1,46.809,0,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,0,0,1,9.782,0,0,37.058,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.786,0.966,5.521,2.272,4.212,11.571,-0.4764127561238639,-1.4477301344429894,-0.04157571224250517,0.3518608530842953
101042,COL11,COL11_EE,1,1,1,SEM1_WRITING,writing,writing,F0514,0,0,72.340,0,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,0,1,0,12.297,0,0,26.801,0,0,1,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,3.654,4.757,5.605,3.254,2.139,8.438,-1.122227234807487,0.03654003992790942,1.6880271080031164,0.28697910209027344
101042,COL11,COL11_EE,2,2,2,SEM2_MATH,math,math,F0519,0,0,38.298,1,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,0,0,1,13.154,1,1,38.443,1,0,0,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,3.461,4.497,4.734,4.391,4.886,6.135,2.3705030213702485,-1.1454712204445119,2.730247634801949,1.0386464650414293
101042,COL11,COL11_EE,2,2,2,SEM2_PHYSICS,physics,physics,F0521,1,1,57.447,0,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,1,0,0,9.123,0,1,35.771,0,0,1,4_agree,4_agree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.409,1.179,5.003,0.491,3.006,7.291,1.7244122276646068,-0.14392039829667325,-0.04184532734427754,0.6306439820592031
101042,COL11,COL11_EE,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0523,0,0,63.830,0,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,1,0,0,10.762,0,0,38.218,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,1.905,1.944,5.820,1.882,4.497,9.455,-0.2871611042732479,-0.19648531854820303,1.4454497678575422,0.42453638541614525
101042,COL11,COL11_EE,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0526,0,0,65.957,1,19.000,0,1,1,0,45.892,29.314,59.755,17.706,39.534,50.334,30.835,1.963,3.658,2.208,4.041,2.954,3.719,3.137,3.953,1,1,0,621.400,519.228,5.711,9.927,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.802258423063939,-0.272,1,0,1,11.107,1,1,45.247,0,0,1,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,1.647,0.733,5.182,3.239,6.680,7.773,-0.7539626683339948,-0.06583911521986305,0.36915624912344636,0.38574258747059303
101020,COL11,COL11_EE,1,1,1,SEM1_MATH,math,math,F0505,0,0,70.213,0,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,1,0,0,9.706,0,0,43.095,1,0,0,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.482,4.205,6.679,2.064,2.956,9.077,-1.7503890336603336,-0.11326649136833347,-0.2048390897781663,1.4901844229342947
101020,COL11,COL11_EE,1,1,1,SEM1_PHYSICS,physics,physics,F0508,0,0,23.404,1,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,11.548,0,0,47.126,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.488,2.593,5.915,1.170,4.644,8.601,-0.6368745959714404,0.03237963028801356,-0.038439322154931115,0.5186318585945795
101020,COL11,COL11_EE,1,1,1,SEM1_PROGRAMMING,programming,programming,F0511,0,0,14.894,0,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,9.988,0,1,33.538,1,0,0,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,1.540,3.037,3.869,1.836,1.739,5.842,0.8940009168899905,2.00891265450658,2.3016246783994814,1.1597531542096338
101020,COL11,COL11_EE,1,1,1,SEM1_WRITING,writing,writing,F0516,0,0,55.319,0,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,10.424,0,0,36.080,0,0,1,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.333,2.746,7.629,1.260,2.977,7.339,0.8437625804352358,-0.9011259957072356,0.38507810522320146,-0.5031328031473896
101020,COL11,COL11_EE,2,2,2,SEM2_MATH,math,math,F0518,1,1,14.894,0,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,1,0,0,7.989,0,0,49.961,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.361,3.355,6.658,1.735,3.102,8.719,-1.867846878142636,0.2540960390120441,-0.38106623030926445,1.3177025722820015
101020,COL11,COL11_EE,2,2,2,SEM2_PHYSICS,physics,physics,F0522,0,0,0.000,1,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,9.999,0,0,26.077,0,0,1,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.209,4.596,5.136,2.700,3.999,8.322,-0.7957295239430732,-0.45380044915069845,1.453678736136603,-0.1816587087481888
101020,COL11,COL11_EE,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0525,0,0,6.383,0,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,4.092,0,0,46.648,0,1,0,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,2.445,3.671,4.853,1.260,4.633,9.055,-1.1751466633146783,-0.6207136478338107,0.04243431549321435,-1.0795445622640554
101020,COL11,COL11_EE,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0527,1,1,23.404,1,20.190,0,0,0,0,54.389,48.280,35.821,46.742,20.485,36.216,37.121,3.463,2.912,2.997,2.470,1.742,2.797,2.051,2.512,0,1,0,521.466,537.081,3.112,0.423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.862686232525162,-0.173,0,1,0,7.340,0,0,39.009,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.548,3.822,4.017,2.090,4.120,10.761,-0.7059275453932203,-0.20375749448581743,0.19808867059936072,-0.4748854423007772
101016,COL11,COL11_EE,1,1,1,SEM1_MATH,math,math,F0506,1,1,68.085,0,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,1,0,0,7.324,0,0,26.313,1,0,0,4_agree,4_agree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.693,3.584,6.661,1.544,3.427,6.445,0.8953871301541471,-1.5580636178511085,0.11091278817093575,1.0194433286004398
101016,COL11,COL11_EE,1,1,1,SEM1_PHYSICS,physics,physics,F0509,1,1,68.085,0,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,0,0,1,9.798,0,0,46.013,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.847,2.503,4.573,2.582,6.492,4.875,-1.0439865626127938,0.9676665416938314,0.48792124702194484,-0.3530668856501539
101016,COL11,COL11_EE,1,1,1,SEM1_PROGRAMMING,programming,programming,F0511,0,0,59.574,0,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,0,1,0,9.988,0,1,33.538,1,0,0,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,1.540,3.037,3.869,1.836,1.739,5.842,0.8940009168899905,2.00891265450658,2.3016246783994814,1.1597531542096338
101016,COL11,COL11_EE,1,1,1,SEM1_WRITING,writing,writing,F0514,0,0,51.064,1,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,0,1,0,12.297,0,0,26.801,0,0,1,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,3.654,4.757,5.605,3.254,2.139,8.438,-1.122227234807487,0.03654003992790942,1.6880271080031164,0.28697910209027344
101016,COL11,COL11_EE,2,2,2,SEM2_MATH,math,math,F0518,1,1,40.426,1,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,1,0,0,7.989,0,0,49.961,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.361,3.355,6.658,1.735,3.102,8.719,-1.867846878142636,0.2540960390120441,-0.38106623030926445,1.3177025722820015
101016,COL11,COL11_EE,2,2,2,SEM2_PHYSICS,physics,physics,F0522,0,0,72.340,0,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,0,1,0,9.999,0,0,26.077,0,0,1,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.209,4.596,5.136,2.700,3.999,8.322,-0.7957295239430732,-0.45380044915069845,1.453678736136603,-0.1816587087481888
101016,COL11,COL11_EE,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0523,0,0,48.936,0,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,1,0,0,10.762,0,0,38.218,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,1.905,1.944,5.820,1.882,4.497,9.455,-0.2871611042732479,-0.19648531854820303,1.4454497678575422,0.42453638541614525
101016,COL11,COL11_EE,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0528,0,0,25.532,1,19.180,0,1,0,0,42.404,40.883,47.530,59.412,43.467,64.072,47.018,4.165,3.632,3.979,3.743,4.411,4.871,4.419,3.977,1,0,0,493.983,481.335,5.373,5.810,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2.3788465056275396,-0.533,1,0,0,9.888,0,0,45.609,1,0,0,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,0.294,4.035,6.157,3.053,2.994,8.027,-0.5029223913167885,0.08654149036905645,0.12106854895276394,0.2637879437682251
101026,COL11,COL11_EE,1,1,1,SEM1_MATH,math,math,F0507,0,0,85.106,1,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,1,0,10.841,1,0,55.806,1,0,0,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.254,3.703,3.737,0.870,3.417,9.544,0.706837032890004,-0.924825481877421,-0.30309191126570273,-0.2964499766376261
101026,COL11,COL11_EE,1,1,1,SEM1_PHYSICS,physics,physics,F0510,0,0,59.574,0,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,1,0,6.093,0,0,36.946,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.380,3.150,5.021,2.845,6.819,7.316,-1.7635871849176492,-0.12898295041915472,0.6663412446498241,-0.6159211966854953
101026,COL11,COL11_EE,1,1,1,SEM1_PROGRAMMING,programming,programming,F0513,0,0,89.362,0,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,1,0,10.141,0,0,29.155,1,0,0,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,1.211,1.713,7.018,1.419,4.343,12.008,-0.39935262449514414,0.36325354258780296,-0.8827006762685482,0.498585508270199
101026,COL11,COL11_EE,1,1,1,SEM1_WRITING,writing,writing,F0515,1,1,61.702,0,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,1,0,0,13.489,0,1,35.639,0,0,1,3_neither_agree_nor_disagree,3_neither_agree_nor_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.106,4.344,5.209,1.787,2.623,6.556,0.5260991554787879,-1.0499080382380808,-1.0137082938000908,1.3541728308354286
101026,COL11,COL11_EE,2,2,2,SEM2_MATH,math,math,F0519,0,0,91.489,1,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,0,1,13.154,1,1,38.443,1,0,0,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,3.461,4.497,4.734,4.391,4.886,6.135,2.3705030213702485,-1.1454712204445119,2.730247634801949,1.0386464650414293
101026,COL11,COL11_EE,2,2,2,SEM2_PHYSICS,physics,physics,F0521,1,1,76.596,0,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,1,0,0,9.123,0,1,35.771,0,0,1,4_agree,4_agree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.409,1.179,5.003,0.491,3.006,7.291,1.7244122276646068,-0.14392039829667325,-0.04184532734427754,0.6306439820592031
101026,COL11,COL11_EE,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0524,1,1,65.957,0,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,NA,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,1,0,1,0,0,41.507,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,3.016,3.960,4.730,2.433,5.413,8.638,-0.8472418298117459,0.15877227469614083,0.07933911293072185,-0.9582892618702062
101026,COL11,COL11_EE,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0527,1,1,87.234,1,19.340,0,0,0,1,62.610,81.938,62.078,96.530,58.517,59.283,76.574,3.770,2.211,3.843,1.978,2.932,3.492,2.796,3.752,1,1,0,855.341,1092.839,8.886,8.954,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4.542074862855116,0.268,0,1,0,7.340,0,0,39.009,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.548,3.822,4.017,2.090,4.120,10.761,-0.7059275453932203,-0.20375749448581743,0.19808867059936072,-0.4748854423007772
101037,COL11,COL11_EE,1,1,1,SEM1_MATH,math,math,F0505,0,0,76.596,1,17.920,1,0,1,1,62.573,74.420,53.158,72.980,58.048,67.817,69.600,3.223,3.655,2.874,3.281,1.470,2.762,1.358,2.672,1,0,0,731.403,887.582,6.298,5.086,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,3.9792531367003248,0.852,1,0,0,9.706,0,0,43.095,1,0,0,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.482,4.205,6.679,2.064,2.956,9.077,-1.7503890336603336,-0.11326649136833347,-0.2048390897781663,1.4901844229342947
101037,COL11,COL11_EE,1,1,1,SEM1_PHYSICS,physics,physics,F0508,0,0,72.340,0,17.920,1,0,1,1,62.573,74.420,53.158,72.980,58.048,67.817,69.600,3.223,3.655,2.874,3.281,1.470,2.762,1.358,2.672,1,0,0,731.403,887.582,6.298,5.086,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,3.9792531367003248,0.852,0,1,0,11.548,0,0,47.126,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.488,2.593,5.915,1.170,4.644,8.601,-0.6368745959714404,0.03237963028801356,-0.038439322154931115,0.5186318585945795
101037,COL11,COL11_EE,1,1,1,SEM1_PROGRAMMING,programming,programming,F0511,0,0,48.936,0,17.920,1,0,1,1,62.573,74.420,53.158,72.980,58.048,67.817,69.600,3.223,3.655,2.874,3.281,1.470,2.762,1.358,2.672,1,0,0,731.403,887.582,6.298,5.086,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,3.9792531367003248,0.852,0,1,0,9.988,0,1,33.538,1,0,0,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,1.540,3.037,3.869,1.836,1.739,5.842,0.8940009168899905,2.00891265450658,2.3016246783994814,1.1597531542096338
